Order_ID,Order_Date,Region,Country,Product,Category,Customer_Type,Quantity,Unit_Price,Revenue,Material_Cost,Shipping_Cost,Operational_Cost,Total_Cost,Profit,Margin,Quarter
ORD017050,2024-12-12,Europe,Italy,Laptop,Computers,Retail,18,197,3546,1835.25,212.59,475.74,2523.58,1022.42,28.83,4
ORD017051,2024-06-28,South America,Argentina,Smartphone,Mobile,Retail,12,627,7524,3807.84,230.17,656.12,4694.13,2829.87,37.61,2
ORD017052,2024-06-19,South America,Argentina,Printer,Office,Wholesale,10,686,6860,2834.69,508.56,938.21,4281.46,2578.54,37.59,2
ORD017053,2024-02-16,Africa,Egypt,Keyboard,Accessories,Retail,4,140,560,237.62,44.78,65.35,347.75,212.25,37.9,1
ORD017054,2024-07-23,South America,Brazil,Keyboard,Accessories,Retail,24,2411,57864,28326.18,2506.02,7398.44,38230.64,19633.36,33.93,3
ORD017055,2024-10-12,North America,Canada,Desktop,Computers,Wholesale,2,411,822,379.8,40.2,66.16,486.16,335.84,40.86,4
ORD017056,2024-07-24,South America,Brazil,Mouse,Accessories,Retail,4,1146,4584,1894.61,288.21,443.44,2626.26,1957.74,42.71,3
ORD017057,2024-10-30,Europe,Spain,Monitor,Accessories,Retail,22,765,16830,6228.72,572.99,1977.64,8779.35,8050.65,47.84,4
ORD017058,2024-11-18,South America,Brazil,Laptop,Computers,Wholesale,24,1643,39432,21297.19,2409.37,3983.9,27690.46,11741.54,29.78,4
ORD017059,2024-05-05,South America,Brazil,Mouse,Accessories,Retail,11,715,7865,3111.02,603.67,759.62,4474.31,3390.69,43.11,2
ORD017060,2024-04-29,Africa,South Africa,Desktop,Computers,Retail,1,344,344,130.14,24.89,33.66,188.69,155.31,45.15,2
ORD017061,2024-06-20,Europe,Netherlands,Desktop,Computers,Wholesale,16,832,13312,6117.55,630.01,1188.66,7936.22,5375.78,40.38,2
ORD017062,2024-12-06,Middle East,UAE,Keyboard,Accessories,Retail,21,2033,42693,21111.82,1602.37,4388.87,27103.06,15589.94,36.52,4
ORD017063,2024-04-27,Asia,Singapore,Smartphone,Mobile,Retail,24,347,8328,3110.86,566.96,840.92,4518.74,3809.26,45.74,2
ORD017064,2024-07-11,South America,Argentina,Monitor,Accessories,Retail,8,1992,15936,7003.23,777.78,2166.7,9947.71,5988.29,37.58,3
ORD017065,2024-02-29,North America,Mexico,Smartphone,Mobile,Retail,24,310,7440,3717.42,572.25,944.13,5233.8,2206.2,29.65,1
ORD017066,2024-11-18,Middle East,UAE,Laptop,Computers,Wholesale,14,2297,32158,15356.14,1961.07,3853.08,21170.29,10987.71,34.17,4
ORD017067,2024-02-13,Africa,Egypt,Laptop,Computers,Wholesale,7,1900,13300,5359.41,421.73,1835.2,7616.34,5683.66,42.73,1
ORD017068,2024-03-14,Europe,Netherlands,Smartphone,Mobile,Retail,21,1144,24024,12815.47,753.81,2020.55,15589.83,8434.17,35.11,1
ORD017069,2024-05-01,Asia,Singapore,Tablet,Mobile,Retail,14,2061,28854,12893.44,1483.73,2535.98,16913.15,11940.85,41.38,2
ORD017070,2024-01-17,Africa,Egypt,Headphones,Audio,Retail,13,2368,30784,13472.56,1667.76,4376.34,19516.66,11267.34,36.6,1
ORD017071,2024-09-05,Asia,India,Mouse,Accessories,Retail,11,707,7777,3812.48,236.9,839.46,4888.84,2888.16,37.14,3
ORD017072,2024-12-15,North America,Mexico,Printer,Office,Wholesale,24,2244,53856,23539.95,3550.89,5056.8,32147.64,21708.36,40.31,4
ORD017073,2024-06-05,Europe,Germany,Headphones,Audio,Wholesale,19,788,14972,7324.4,558.41,2026.1,9908.91,5063.09,33.82,2
ORD017074,2024-04-25,Asia,Japan,Tablet,Mobile,Wholesale,9,881,7929,3471.93,519.89,647.37,4639.19,3289.81,41.49,2
ORD017075,2024-02-17,Europe,Italy,Laptop,Computers,Wholesale,4,593,2372,1061.15,76.19,305.37,1442.71,929.29,39.18,1
ORD017076,2024-04-06,Europe,France,Mouse,Accessories,Wholesale,11,2269,24959,9640.94,878.29,2527.73,13046.96,11912.04,47.73,2
ORD017077,2024-01-28,Middle East,Qatar,Laptop,Computers,Wholesale,5,1894,9470,5148.2,304.8,928.64,6381.64,3088.36,32.61,1
ORD017078,2024-11-19,Middle East,UAE,Tablet,Mobile,Retail,25,1854,46350,23265.77,2124.65,3954.26,29344.68,17005.32,36.69,4
ORD017079,2024-04-04,North America,Canada,Monitor,Accessories,Wholesale,8,1132,9056,3599.6,271.91,1170.55,5042.06,4013.94,44.32,2
ORD017080,2024-07-12,Europe,Italy,Smartphone,Mobile,Retail,17,1401,23817,12771.07,3222.52,2103.38,18096.97,5720.03,24.02,3
ORD017081,2024-05-18,North America,USA,Smartwatch,Wearables,Retail,9,2113,19017,8776.8,764.83,1812.42,11354.05,7662.95,40.3,2
ORD017082,2024-01-10,North America,USA,Smartphone,Mobile,Retail,24,1106,26544,10646.9,2120.65,2464.18,15231.73,11312.27,42.62,1
ORD017083,2024-01-06,Asia,China,Mouse,Accessories,Retail,9,1801,16209,6959.83,505.97,1884.79,9350.59,6858.41,42.31,1
ORD017084,2024-01-01,South America,Argentina,Desktop,Computers,Wholesale,13,222,2886,1137.9,197.68,335.79,1671.37,1214.63,42.09,1
ORD017085,2024-05-09,Europe,Italy,Keyboard,Accessories,Retail,10,1073,10730,4693.84,432.59,1024.75,6151.18,4578.82,42.67,2
ORD017086,2024-09-12,North America,Canada,Smartwatch,Wearables,Wholesale,23,2247,51681,18659.96,2121.21,6589.81,27370.98,24310.02,47.04,3
ORD017087,2024-08-08,North America,USA,Desktop,Computers,Wholesale,4,1580,6320,2287.14,299.54,759.22,3345.9,2974.1,47.06,3
ORD017088,2024-09-13,North America,USA,Keyboard,Accessories,Wholesale,25,1901,47525,18174.58,2932.14,7104.57,28211.29,19313.71,40.64,3
ORD017089,2024-12-30,South America,Brazil,Laptop,Computers,Wholesale,18,1234,22212,8071.26,1638.73,2465.47,12175.46,10036.54,45.19,4
ORD017090,2024-01-29,South America,Brazil,Mouse,Accessories,Retail,11,2196,24156,9056.71,1874.74,2195.31,13126.76,11029.24,45.66,1
ORD017091,2024-03-29,Asia,Japan,Mouse,Accessories,Wholesale,9,1482,13338,7277.74,578.04,1650.02,9505.8,3832.2,28.73,1
ORD017092,2024-08-16,South America,Brazil,Tablet,Mobile,Retail,4,701,2804,1114.61,130.69,413.29,1658.59,1145.41,40.85,3
ORD017093,2024-07-01,Asia,China,Smartwatch,Wearables,Retail,3,1117,3351,1566.65,156.03,326.78,2049.46,1301.54,38.84,3
ORD017094,2024-11-23,Africa,Kenya,Smartphone,Mobile,Wholesale,25,1510,37750,19148.68,2362.77,5554.74,27066.19,10683.81,28.3,4
ORD017095,2024-05-22,Europe,Germany,Headphones,Audio,Wholesale,9,877,7893,2769.2,461.08,1183.08,4413.36,3479.64,44.09,2
ORD017096,2024-08-24,Asia,China,Smartphone,Mobile,Retail,1,304,304,114.29,21.82,32.07,168.18,135.82,44.68,3
ORD017097,2024-11-01,Europe,Netherlands,Monitor,Accessories,Wholesale,5,1913,9565,5008.36,654.64,1188.23,6851.23,2713.77,28.37,4
ORD017098,2024-05-14,North America,Canada,Monitor,Accessories,Wholesale,23,2147,49381,20853.29,3077.52,5099.68,29030.49,20350.51,41.21,2
ORD017099,2024-05-12,Middle East,Saudi Arabia,Smartwatch,Wearables,Wholesale,14,1764,24696,10972.44,1735.62,2368.95,15077.01,9618.99,38.95,2
ORD017100,2024-05-16,Asia,Japan,Headphones,Audio,Wholesale,13,186,2418,1134.57,81.3,354.75,1570.62,847.38,35.04,2
ORD017101,2024-11-14,South America,Argentina,Keyboard,Accessories,Retail,23,424,9752,4305.31,665.53,1075.68,6046.52,3705.48,38.0,4
ORD017102,2024-08-07,Africa,Egypt,Headphones,Audio,Wholesale,25,2286,57150,24027.36,2130.84,6005.52,32163.72,24986.28,43.72,3
ORD017103,2024-08-15,Africa,South Africa,Desktop,Computers,Retail,22,1959,43098,23026.31,1489.21,3532.04,28047.56,15050.44,34.92,3
ORD017104,2024-03-17,Africa,Egypt,Mouse,Accessories,Wholesale,10,440,4400,2355.75,139.68,463.03,2958.46,1441.54,32.76,1
ORD017105,2024-07-05,Asia,Singapore,Headphones,Audio,Retail,18,1381,24858,8896.52,1732.32,3429.78,14058.62,10799.38,43.44,3
ORD017106,2024-02-24,Europe,Netherlands,Smartwatch,Wearables,Retail,16,1542,24672,9703.0,1302.74,2872.5,13878.24,10793.76,43.75,1
ORD017107,2024-06-24,South America,Brazil,Monitor,Accessories,Wholesale,19,1116,21204,10355.48,1319.82,2475.65,14150.95,7053.05,33.26,2
ORD017108,2024-01-27,Middle East,Qatar,Monitor,Accessories,Retail,10,342,3420,1793.08,146.87,301.36,2241.31,1178.69,34.46,1
ORD017109,2024-10-16,Africa,South Africa,Smartwatch,Wearables,Retail,21,1678,35238,13787.56,1802.37,3323.0,18912.93,16325.07,46.33,4
ORD017110,2024-04-12,Asia,India,Smartwatch,Wearables,Retail,1,1948,1948,867.46,137.94,278.96,1284.36,663.64,34.07,2
ORD017111,2024-06-26,Europe,Italy,Mouse,Accessories,Retail,25,105,2625,1199.97,136.22,297.69,1633.88,991.12,37.76,2
ORD017112,2024-11-03,Africa,Kenya,Smartphone,Mobile,Retail,9,2391,21519,10595.79,663.93,1934.17,13193.89,8325.11,38.69,4
ORD017113,2024-05-22,Africa,South Africa,Desktop,Computers,Retail,5,2141,10705,5255.41,811.38,1580.85,7647.64,3057.36,28.56,2
ORD017114,2024-03-29,Middle East,Saudi Arabia,Monitor,Accessories,Retail,24,1410,33840,13286.87,2560.36,4592.23,20439.46,13400.54,39.6,1
ORD017115,2024-09-14,Asia,China,Mouse,Accessories,Wholesale,11,1622,17842,8380.16,1194.62,1876.0,11450.78,6391.22,35.82,3
ORD017116,2024-02-22,Europe,Netherlands,Laptop,Computers,Wholesale,22,1188,26136,9812.85,1701.39,2991.89,14506.13,11629.87,44.5,1
ORD017117,2024-01-09,North America,Canada,Smartwatch,Wearables,Wholesale,16,1577,25232,9432.66,1242.58,2108.51,12783.75,12448.25,49.34,1
ORD017118,2024-05-11,Africa,Egypt,Smartwatch,Wearables,Wholesale,25,788,19700,8735.25,1314.55,2053.89,12103.69,7596.31,38.56,2
ORD017119,2024-01-01,Africa,South Africa,Smartphone,Mobile,Wholesale,22,1443,31746,16470.91,1857.93,3130.49,21459.33,10286.67,32.4,1
ORD017120,2024-10-24,Asia,Singapore,Printer,Office,Wholesale,21,1857,38997,14927.26,2403.11,4710.74,22041.11,16955.89,43.48,4
ORD017121,2024-07-30,Middle East,UAE,Mouse,Accessories,Wholesale,13,1689,21957,11965.8,1232.58,2978.77,16177.15,5779.85,26.32,3
ORD017122,2024-06-01,Africa,Egypt,Keyboard,Accessories,Wholesale,22,1893,41646,19348.01,1955.72,5584.52,26888.25,14757.75,35.44,2
ORD017123,2024-07-02,Asia,India,Tablet,Mobile,Wholesale,12,2460,29520,11366.22,2125.68,3840.91,17332.81,12187.19,41.28,3
ORD017124,2024-11-15,Europe,France,Monitor,Accessories,Retail,2,2064,4128,2065.03,179.38,342.08,2586.49,1541.51,37.34,4
ORD017125,2024-12-04,Europe,Spain,Printer,Office,Retail,18,1631,29358,15022.19,1292.99,3610.11,19925.29,9432.71,32.13,4
ORD017126,2024-10-19,North America,Canada,Monitor,Accessories,Retail,23,557,12811,6820.62,899.71,1552.72,9273.05,3537.95,27.62,4
ORD017127,2024-06-07,North America,Mexico,Monitor,Accessories,Retail,11,1595,17545,6299.38,581.28,1635.47,8516.13,9028.87,51.46,2
ORD017128,2024-11-17,Africa,Egypt,Tablet,Mobile,Retail,3,1332,3996,1489.36,277.37,522.04,2288.77,1707.23,42.72,4
ORD017129,2024-09-19,Europe,Germany,Monitor,Accessories,Retail,24,892,21408,8768.12,2493.72,2293.57,13555.41,7852.59,36.68,3
ORD017130,2024-09-26,Asia,Japan,Smartphone,Mobile,Wholesale,16,1821,29136,12113.43,1060.7,4235.42,17409.55,11726.45,40.25,3
ORD017131,2024-07-09,North America,Mexico,Desktop,Computers,Retail,22,1027,22594,11729.25,1024.56,2110.22,14864.03,7729.97,34.21,3
ORD017132,2024-12-01,North America,Mexico,Tablet,Mobile,Retail,3,1229,3687,1761.75,121.98,297.8,2181.53,1505.47,40.83,4
ORD017133,2024-04-19,Middle East,UAE,Headphones,Audio,Retail,18,337,6066,2850.42,430.93,906.89,4188.24,1877.76,30.96,2
ORD017134,2024-05-03,South America,Brazil,Keyboard,Accessories,Wholesale,4,774,3096,1484.08,152.78,419.25,2056.11,1039.89,33.59,2
ORD017135,2024-10-04,Europe,Spain,Printer,Office,Retail,9,1271,11439,4957.34,843.17,946.85,6747.36,4691.64,41.01,4
ORD017136,2024-08-20,Europe,Italy,Desktop,Computers,Retail,3,1233,3699,1866.65,491.5,551.0,2909.15,789.85,21.35,3
ORD017137,2024-05-26,Middle East,Qatar,Desktop,Computers,Wholesale,20,1961,39220,16843.91,2491.24,4112.18,23447.33,15772.67,40.22,2
ORD017138,2024-12-05,North America,USA,Smartwatch,Wearables,Retail,23,162,3726,1790.94,253.07,520.64,2564.65,1161.35,31.17,4
ORD017139,2024-12-12,Europe,Spain,Mouse,Accessories,Retail,7,1264,8848,4672.16,497.34,1023.37,6192.87,2655.13,30.01,4
ORD017140,2024-05-04,Africa,Egypt,Headphones,Audio,Wholesale,12,1661,19932,9533.81,987.01,2458.44,12979.26,6952.74,34.88,2
ORD017141,2024-12-15,South America,Argentina,Smartwatch,Wearables,Retail,20,2438,48760,20757.03,2608.08,6737.47,30102.58,18657.42,38.26,4
ORD017142,2024-03-19,Europe,Italy,Tablet,Mobile,Retail,1,926,926,497.09,56.21,74.35,627.65,298.35,32.22,1
ORD017143,2024-07-07,North America,Canada,Printer,Office,Retail,2,1041,2082,1106.19,90.59,261.6,1458.38,623.62,29.95,3
ORD017144,2024-05-08,Africa,South Africa,Smartphone,Mobile,Retail,6,2266,13596,6324.46,826.18,1633.59,8784.23,4811.77,35.39,2
ORD017145,2024-06-10,Middle East,UAE,Headphones,Audio,Wholesale,6,2337,14022,7029.34,855.26,1323.29,9207.89,4814.11,34.33,2
ORD017146,2024-06-01,South America,Argentina,Smartphone,Mobile,Retail,17,1968,33456,12559.67,1998.29,2748.72,17306.68,16149.32,48.27,2
ORD017147,2024-07-08,Europe,Germany,Tablet,Mobile,Retail,24,1967,47208,21016.02,6707.25,4527.09,32250.36,14957.64,31.68,3
ORD017148,2024-03-02,Africa,South Africa,Tablet,Mobile,Wholesale,10,1421,14210,6053.41,818.01,1752.22,8623.64,5586.36,39.31,1
ORD017149,2024-08-17,Asia,India,Laptop,Computers,Wholesale,2,1604,3208,1169.71,171.25,289.79,1630.75,1577.25,49.17,3
ORD017150,2024-10-02,Africa,Kenya,Laptop,Computers,Wholesale,6,812,4872,1924.73,161.54,487.76,2574.03,2297.97,47.17,4
ORD017151,2024-05-28,Asia,China,Tablet,Mobile,Retail,15,100,1500,668.38,100.97,209.78,979.13,520.87,34.72,2
ORD017152,2024-09-24,Asia,Singapore,Smartphone,Mobile,Retail,2,2409,4818,2142.9,364.68,534.04,3041.62,1776.38,36.87,3
ORD017153,2024-07-08,North America,USA,Smartphone,Mobile,Wholesale,20,153,3060,1646.96,112.56,413.61,2173.13,886.87,28.98,3
ORD017154,2024-05-09,North America,Mexico,Desktop,Computers,Retail,11,84,924,502.31,36.79,90.05,629.15,294.85,31.91,2
ORD017155,2024-06-22,North America,Canada,Headphones,Audio,Retail,18,2301,41418,15865.53,3082.79,6030.2,24978.52,16439.48,39.69,2
ORD017156,2024-03-17,North America,Canada,Laptop,Computers,Retail,11,1112,12232,6263.25,760.78,1167.9,8191.93,4040.07,33.03,1
ORD017157,2024-09-17,South America,Brazil,Smartphone,Mobile,Wholesale,18,147,2646,1173.35,120.75,320.52,1614.62,1031.38,38.98,3
ORD017158,2024-08-20,Europe,Spain,Tablet,Mobile,Retail,17,641,10897,5609.77,1107.04,1026.65,7743.46,3153.54,28.94,3
ORD017159,2024-07-06,Europe,Netherlands,Smartwatch,Wearables,Wholesale,5,1293,6465,3099.35,855.03,664.11,4618.49,1846.51,28.56,3
ORD017160,2024-03-23,South America,Argentina,Printer,Office,Wholesale,20,1826,36520,15778.77,2671.12,4676.9,23126.79,13393.21,36.67,1
ORD017161,2024-10-13,Middle East,Qatar,Keyboard,Accessories,Wholesale,1,699,699,333.65,46.43,89.12,469.2,229.8,32.88,4
ORD017162,2024-08-23,Europe,Spain,Mouse,Accessories,Retail,1,572,572,311.92,85.51,59.85,457.28,114.72,20.06,3
ORD017163,2024-07-03,Middle East,UAE,Laptop,Computers,Wholesale,4,621,2484,1130.28,123.92,335.06,1589.26,894.74,36.02,3
ORD017164,2024-04-29,Africa,Egypt,Monitor,Accessories,Retail,3,658,1974,716.38,107.97,269.77,1094.12,879.88,44.57,2
ORD017165,2024-08-02,Europe,Netherlands,Desktop,Computers,Wholesale,25,1562,39050,15290.43,2949.5,4341.88,22581.81,16468.19,42.17,3
ORD017166,2024-07-03,South America,Argentina,Smartwatch,Wearables,Wholesale,23,1594,36662,14362.84,2681.91,4323.89,21368.64,15293.36,41.71,3
ORD017167,2024-01-02,Asia,India,Smartwatch,Wearables,Retail,22,473,10406,4003.96,314.38,928.52,5246.86,5159.14,49.58,1
ORD017168,2024-07-10,Africa,Kenya,Tablet,Mobile,Wholesale,6,2275,13650,6981.99,692.11,1275.04,8949.14,4700.86,34.44,3
ORD017169,2024-09-26,Middle East,Saudi Arabia,Mouse,Accessories,Wholesale,11,2464,27104,14740.61,1185.5,3756.98,19683.09,7420.91,27.38,3
ORD017170,2024-08-22,Asia,India,Desktop,Computers,Retail,12,1785,21420,7907.42,743.16,2411.3,11061.88,10358.12,48.36,3
ORD017171,2024-09-13,North America,USA,Smartwatch,Wearables,Wholesale,14,1121,15694,6151.05,1111.36,2129.18,9391.59,6302.41,40.16,3
ORD017172,2024-10-21,Europe,Germany,Headphones,Audio,Wholesale,7,1843,12901,4517.37,504.76,1600.95,6623.08,6277.92,48.66,4
ORD017173,2024-11-20,Middle East,Qatar,Headphones,Audio,Retail,13,813,10569,5009.68,567.66,919.08,6496.42,4072.58,38.53,4
ORD017174,2024-10-17,Asia,China,Smartphone,Mobile,Wholesale,15,1128,16920,8877.69,728.42,2398.0,12004.11,4915.89,29.05,4
ORD017175,2024-11-24,North America,Mexico,Mouse,Accessories,Wholesale,25,1054,26350,9774.96,955.02,2705.76,13435.74,12914.26,49.01,4
ORD017176,2024-02-20,Europe,Spain,Monitor,Accessories,Wholesale,8,980,7840,3517.96,464.43,1119.35,5101.74,2738.26,34.93,1
ORD017177,2024-02-05,Africa,South Africa,Printer,Office,Wholesale,15,2303,34545,16360.41,1726.94,4198.51,22285.86,12259.14,35.49,1
ORD017178,2024-04-09,Europe,France,Smartphone,Mobile,Retail,8,1735,13880,5212.73,959.86,1427.2,7599.79,6280.21,45.25,2
ORD017179,2024-03-08,Asia,Singapore,Headphones,Audio,Retail,25,400,10000,5113.44,371.18,1213.25,6697.87,3302.13,33.02,1
ORD017180,2024-03-25,Middle East,Qatar,Smartwatch,Wearables,Retail,22,2350,51700,27628.93,3628.11,4301.44,35558.48,16141.52,31.22,1
ORD017181,2024-11-10,North America,Mexico,Smartwatch,Wearables,Retail,7,498,3486,1532.47,166.18,333.08,2031.73,1454.27,41.72,4
ORD017182,2024-04-19,Asia,Singapore,Monitor,Accessories,Wholesale,16,223,3568,1931.9,158.83,315.84,2406.57,1161.43,32.55,2
ORD017183,2024-10-02,Africa,South Africa,Monitor,Accessories,Retail,1,1623,1623,822.59,120.91,174.47,1117.97,505.03,31.12,4
ORD017184,2024-11-05,South America,Argentina,Smartphone,Mobile,Wholesale,16,751,12016,4265.14,910.82,1174.67,6350.63,5665.37,47.15,4
ORD017185,2024-08-02,Europe,France,Smartphone,Mobile,Retail,20,1192,23840,11948.59,3688.21,3141.4,18778.2,5061.8,21.23,3
ORD017186,2024-11-22,North America,Canada,Smartwatch,Wearables,Retail,4,947,3788,1435.33,190.3,431.31,2056.94,1731.06,45.7,4
ORD017187,2024-04-06,Europe,Germany,Headphones,Audio,Wholesale,17,610,10370,5500.24,551.47,1020.09,7071.8,3298.2,31.81,2
ORD017188,2024-08-20,Asia,Japan,Desktop,Computers,Retail,19,140,2660,1264.24,189.65,289.9,1743.79,916.21,34.44,3
ORD017189,2024-02-20,Africa,South Africa,Keyboard,Accessories,Retail,22,2161,47542,21051.72,1465.58,5233.16,27750.46,19791.54,41.63,1
ORD017190,2024-03-10,Africa,Egypt,Smartphone,Mobile,Retail,8,128,1024,414.12,38.59,86.52,539.23,484.77,47.34,1
ORD017191,2024-06-25,Europe,Germany,Tablet,Mobile,Retail,21,380,7980,2996.93,482.6,954.08,4433.61,3546.39,44.44,2
ORD017192,2024-07-21,North America,USA,Keyboard,Accessories,Retail,6,1465,8790,4357.8,480.8,735.73,5574.33,3215.67,36.58,3
ORD017193,2024-06-26,Middle East,Qatar,Headphones,Audio,Retail,13,799,10387,4925.92,350.1,1014.6,6290.62,4096.38,39.44,2
ORD017194,2024-08-27,Middle East,Qatar,Smartphone,Mobile,Retail,3,2461,7383,2988.38,433.49,913.84,4335.71,3047.29,41.27,3
ORD017195,2024-08-07,Asia,Japan,Smartphone,Mobile,Retail,3,319,957,363.54,44.3,120.18,528.02,428.98,44.83,3
ORD017196,2024-03-16,North America,Mexico,Tablet,Mobile,Wholesale,2,1979,3958,1488.01,126.86,575.36,2190.23,1767.77,44.66,1
ORD017197,2024-04-16,South America,Brazil,Printer,Office,Wholesale,24,2369,56856,22605.06,4248.26,8047.58,34900.9,21955.1,38.62,2
ORD017198,2024-07-09,Europe,Germany,Headphones,Audio,Wholesale,18,1069,19242,8550.22,1479.9,2610.6,12640.72,6601.28,34.31,3
ORD017199,2024-10-14,North America,Canada,Printer,Office,Wholesale,4,2350,9400,4841.81,457.74,970.5,6270.05,3129.95,33.3,4
ORD017200,2024-08-16,Africa,South Africa,Smartphone,Mobile,Wholesale,22,1550,34100,18233.87,1290.77,3462.19,22986.83,11113.17,32.59,3
ORD017201,2024-06-25,Europe,Italy,Smartwatch,Wearables,Retail,16,2013,32208,16327.9,1915.29,3390.06,21633.25,10574.75,32.83,2
ORD017202,2024-09-05,North America,USA,Keyboard,Accessories,Retail,4,746,2984,1276.74,139.58,370.9,1787.22,1196.78,40.11,3
ORD017203,2024-04-15,Europe,France,Keyboard,Accessories,Wholesale,13,656,8528,4186.09,634.59,1238.92,6059.6,2468.4,28.94,2
ORD017204,2024-06-20,South America,Argentina,Smartphone,Mobile,Wholesale,24,1975,47400,21594.98,3629.63,3856.02,29080.63,18319.37,38.65,2
ORD017205,2024-02-11,South America,Brazil,Monitor,Accessories,Retail,17,412,7004,3336.38,498.31,657.39,4492.08,2511.92,35.86,1
ORD017206,2024-11-09,Africa,Kenya,Printer,Office,Wholesale,9,1115,10035,4793.11,719.9,837.27,6350.28,3684.72,36.72,4
ORD017207,2024-09-10,Middle East,Saudi Arabia,Printer,Office,Retail,3,781,2343,1091.61,128.52,202.84,1422.97,920.03,39.27,3
ORD017208,2024-07-19,Asia,India,Headphones,Audio,Retail,11,1650,18150,8730.22,812.36,2179.77,11722.35,6427.65,35.41,3
ORD017209,2024-04-29,Asia,China,Smartwatch,Wearables,Retail,15,2324,34860,17072.33,2530.19,5013.05,24615.57,10244.43,29.39,2
ORD017210,2024-11-12,North America,Canada,Headphones,Audio,Wholesale,4,1166,4664,1912.05,278.67,571.29,2762.01,1901.99,40.78,4
ORD017211,2024-07-15,North America,USA,Desktop,Computers,Wholesale,12,1116,13392,7078.56,670.24,1148.98,8897.78,4494.22,33.56,3
ORD017212,2024-11-03,Asia,Singapore,Smartwatch,Wearables,Retail,4,516,2064,1080.79,63.22,172.56,1316.57,747.43,36.21,4
ORD017213,2024-10-19,North America,Mexico,Mouse,Accessories,Retail,9,1281,11529,4369.73,567.97,1494.29,6431.99,5097.01,44.21,4
ORD017214,2024-11-28,Middle East,UAE,Headphones,Audio,Wholesale,15,1930,28950,10857.28,2228.25,4227.2,17312.73,11637.27,40.2,4
ORD017215,2024-07-01,South America,Argentina,Smartphone,Mobile,Wholesale,11,1515,16665,5938.78,783.72,2106.88,8829.38,7835.62,47.02,3
ORD017216,2024-10-01,Africa,Egypt,Tablet,Mobile,Wholesale,18,815,14670,6588.54,626.32,1753.74,8968.6,5701.4,38.86,4
ORD017217,2024-06-24,Europe,Italy,Keyboard,Accessories,Retail,6,1424,8544,3068.82,327.62,972.6,4369.04,4174.96,48.86,2
ORD017218,2024-10-08,South America,Brazil,Laptop,Computers,Retail,2,806,1612,849.66,118.07,175.71,1143.44,468.56,29.07,4
ORD017219,2024-03-31,North America,USA,Headphones,Audio,Wholesale,8,1686,13488,5561.7,733.92,1751.01,8046.63,5441.37,40.34,1
ORD017220,2024-02-09,Europe,Netherlands,Mouse,Accessories,Retail,4,1228,4912,2480.71,154.81,454.99,3090.51,1821.49,37.08,1
ORD017221,2024-07-03,Middle East,Qatar,Headphones,Audio,Wholesale,19,1976,37544,13537.41,2637.89,4449.65,20624.95,16919.05,45.06,3
ORD017222,2024-12-22,Europe,Germany,Headphones,Audio,Retail,3,709,2127,888.94,113.32,318.49,1320.75,806.25,37.91,4
ORD017223,2024-09-13,Asia,Singapore,Mouse,Accessories,Wholesale,19,1752,33288,17854.47,1671.06,4599.53,24125.06,9162.94,27.53,3
ORD017224,2024-11-25,Asia,Japan,Smartwatch,Wearables,Wholesale,4,1368,5472,1922.95,329.68,692.12,2944.75,2527.25,46.19,4
ORD017225,2024-03-05,South America,Argentina,Printer,Office,Retail,16,1317,21072,11057.71,1263.29,2767.65,15088.65,5983.35,28.39,1
ORD017226,2024-01-15,South America,Argentina,Smartwatch,Wearables,Wholesale,9,277,2493,933.99,187.77,257.76,1379.52,1113.48,44.66,1
ORD017227,2024-12-08,Middle East,Qatar,Smartphone,Mobile,Wholesale,23,116,2668,999.18,117.46,258.77,1375.41,1292.59,48.45,4
ORD017228,2024-09-23,Middle East,Qatar,Mouse,Accessories,Retail,25,701,17525,6539.69,678.04,2295.99,9513.72,8011.28,45.71,3
ORD017229,2024-09-27,Middle East,UAE,Smartwatch,Wearables,Retail,9,2032,18288,9940.44,1052.45,2567.82,13560.71,4727.29,25.85,3
ORD017230,2024-11-13,North America,Canada,Desktop,Computers,Wholesale,11,1688,18568,7647.37,709.65,2475.29,10832.31,7735.69,41.66,4
ORD017231,2024-06-26,South America,Brazil,Laptop,Computers,Retail,17,1717,29189,14489.08,973.51,3422.33,18884.92,10304.08,35.3,2
ORD017232,2024-10-09,Africa,Kenya,Headphones,Audio,Wholesale,16,1521,24336,12036.01,776.32,3625.23,16437.56,7898.44,32.46,4
ORD017233,2024-03-07,Middle East,UAE,Smartphone,Mobile,Wholesale,10,1180,11800,5891.35,510.18,1047.69,7449.22,4350.78,36.87,1
ORD017234,2024-08-17,Europe,France,Headphones,Audio,Retail,5,2235,11175,5315.31,1894.49,1170.71,8380.51,2794.49,25.01,3
ORD017235,2024-11-04,South America,Brazil,Laptop,Computers,Retail,19,839,15941,7612.62,803.28,1831.97,10247.87,5693.13,35.71,4
ORD017236,2024-03-11,South America,Brazil,Headphones,Audio,Retail,21,677,14217,5202.13,452.84,1556.11,7211.08,7005.92,49.28,1
ORD017237,2024-05-25,North America,USA,Keyboard,Accessories,Wholesale,24,1518,36432,19116.5,2620.14,3536.06,25272.7,11159.3,30.63,2
ORD017238,2024-11-16,Africa,Kenya,Tablet,Mobile,Retail,25,959,23975,12136.78,1144.52,2006.28,15287.58,8687.42,36.24,4
